country_isocode	taxonid	scientific_name	category
MK	14918	Nyctalus lasiopterus	VU
MK	14919	Nyctalus leisleri	LC
MK	14920	Nyctalus noctula	LC
MK	17314	Pipistrellus kuhlii	LC
MK	17316	Pipistrellus nathusii	LC
MK	17317	Pipistrellus pipistrellus	LC
MK	17597	Plecotus austriacus	LC
MK	19516	Rhinolophus euryale	NT
MK	19517	Rhinolophus ferrumequinum	LC
MK	19518	Rhinolophus hipposideros	LC
MK	19519	Rhinolophus mehelyi	VU
MK	21311	Tadarida teniotis	LC
MK	22947	Vespertilio murinus	LC
BO	88109381	Anoura aequatoris	LC
BO	88108473	Anoura caudifer	LC
BO	1566	Anoura cultrata	LC
BO	136239	Anoura fistulata	DD
BO	88109511	Anoura geoffroyi	LC
BO	88109497	Anoura peruana	LC
BO	2125	Artibeus concolor	LC
BO	2136	Artibeus lituratus	LC
BO	2137	Artibeus obscurus	LC
BO	2139	Artibeus planirostris	LC
BO	88110352	Carollia benkeithi	LC
BO	3903	Carollia brevicauda	LC
BO	136782	Carollia manu	LC
BO	3905	Carollia perspicillata	LC
BO	136350	Centronycteris centralis	LC
BO	4666	Chiroderma salvini	LC
BO	4667	Chiroderma trinitatum	LC
BO	4668	Chiroderma villosum	LC
BO	4774	Choeroniscus minor	LC
BO	4811	Chrotopterus auritus	LC
BO	41527	Cormura brevirostris	LC
BO	13637	Cynomops abrasus	DD
BO	87993365	Cynomops paranus	DD
BO	13642	Cynomops planirostris	LC
BO	6206	Cyttarops alecto	LC
BO	2122	Dermanura anderseni	LC
BO	83683065	Dermanura glauca	LC
BO	2129	Dermanura gnoma	LC
BO	6510	Desmodus rotundus	LC
BO	6520	Diaemus youngi	LC
BO	6561	Diclidurus albus	LC
BO	6628	Diphylla ecaudata	LC
BO	2130	Enchisthenes hartii	LC
BO	136524	Eptesicus chiriquinus	LC
BO	7927	Eptesicus furinalis	LC
BO	8241	Eumops auripendulus	LC
BO	8243	Eumops dabbenei	LC
BO	87994083	Eumops glaucinus	LC
BO	8245	Eumops hansae	LC
BO	136825	Eumops patagonicus	LC
BO	8247	Eumops perotis	LC
BO	136809	Eumops trumbulli	LC
BO	13560	Gardnerycteris crenulatum	LC
BO	9277	Glossophaga soricina	LC
BO	13377	Glyphonycteris daviesi	LC
BO	136502	Histiotus laephotis	LC
BO	10202	Histiotus montanus	LC
BO	10203	Histiotus velatus	DD
BO	88151055	Lasiurus blossevillii	LC
BO	11345	Lasiurus cinereus	LC
BO	11350	Lasiurus ega	LC
BO	88120307	Lichonycteris degener	LC
BO	12078	Lionycteris spurrelli	LC
BO	12264	Lonchophylla dekeyseri	EN
BO	88149229	Lonchophylla pattoni	DD
BO	12269	Lonchophylla thomasi	LC
BO	12270	Lonchorhina aurita	LC
BO	21984	Lophostoma brasiliense	LC
BO	99783878	Lophostoma carrikeri	LC
BO	88149202	Lophostoma silvicolum	LC
BO	12615	Macrophyllum macrophyllum	LC
BO	13240	Mesophylla macconnelli	LC
BO	13379	Micronycteris megalotis	LC
BO	136424	Micronycteris microtis	LC
BO	13380	Micronycteris minuta	LC
BO	13383	Micronycteris schmidtorum	LC
BO	88132568	Micronycteris yatesi	DD
BO	13643	Molossops temminckii	LC
BO	13644	Molossus rufus	LC
BO	14140	Myotis albescens	LC
BO	136204	Myotis dinellii	LC
BO	14170	Myotis keaysi	LC
BO	14187	Myotis oxyotus	LC
BO	14195	Myotis riparius	LC
BO	14204	Myotis simus	DD
BO	136448	Natalus espiritosantensis	NT
BO	14829	Noctilio albiventris	LC
BO	14830	Noctilio leporinus	LC
BO	14993	Nyctinomops aurispinosus	LC
BO	14995	Nyctinomops laticaudatus	LC
BO	16707	Peropteryx kappleri	LC
BO	16708	Peropteryx leucoptera	LC
BO	16709	Peropteryx macrotis	LC
BO	17168	Phylloderma stenops	LC
BO	17217	Phyllostomus elongatus	LC
BO	17218	Phyllostomus hastatus	LC
BO	136203	Platyrrhinus albericoi	LC
BO	17567	Platyrrhinus brachycephalus	LC
BO	88160214	Platyrrhinus incarum	LC
BO	17571	Platyrrhinus infuscus	LC
BO	17565	Platyrrhinus lineatus	LC
BO	136577	Platyrrhinus masu	LC
BO	136317	Platyrrhinus nigellus	LC
BO	88087651	Promops centralis	LC
BO	18341	Promops nasutus	LC
BO	18706	Pteronotus gymnonotus	LC
BO	18709	Pteronotus personatus	LC
BO	88018592	Pteronotus rubiginosus	LC
BO	18945	Pygoderma bilabiatum	LC
BO	19593	Rhinophylla pumilio	LC
BO	88151760	Rhogeessa io	LC
BO	19714	Rhynchonycteris naso	LC
BO	19804	Saccopteryx bilineata	LC
BO	19807	Saccopteryx leptura	LC
BO	20599	Sphaeronycteris toxophyllum	LC
BO	20952	Sturnira erythromos	LC
BO	88159688	Sturnira lilium	LC
